5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	0	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	1	0
2	8	14	0	0
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	13	59
2	8	14	2	16
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	13	59
2	8	14	2	16
3	16	14	0	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	37	84
2	8	14	8	48
3	16	14	2	16
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	37	84
2	8	14	8	48
3	16	14	2	16
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	42	86
2	8	14	9	51
3	16	14	2	16
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	42	86
2	8	14	9	51
3	16	14	2	16
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	44	88
1	4	14	1185	164
2	8	14	6289	203
3	16	14	5363	199
4	32	14	5006	198
5	64	14	2542	182
6	128	14	850	156
7	256	14	287	131
0	2	14	44	88
1	4	14	1185	164
2	8	14	6289	203
3	16	14	5363	199
4	32	14	5006	198
5	64	14	2542	182
6	128	14	850	156
7	256	14	287	131
0	2	14	94	105
1	4	14	2064	177
2	8	14	4594	196
3	16	14	4992	198
4	32	14	4375	195
5	64	14	1579	171
6	128	14	491	144
7	256	14	106	108
0	2	14	94	105
1	4	14	2064	177
2	8	14	4594	196
3	16	14	4992	198
4	32	14	4375	195
5	64	14	1579	171
6	128	14	491	144
7	256	14	106	108
0	2	14	154	117
1	4	14	3121	187
2	8	14	6762	205
3	16	14	6055	202
4	32	14	3212	187
5	64	14	1105	163
6	128	14	203	123
7	256	14	67	97
0	2	14	154	117
1	4	14	3121	187
2	8	14	6762	205
3	16	14	6055	202
4	32	14	3212	187
5	64	14	1105	163
6	128	14	203	123
7	256	14	67	97
0	2	14	34	82
1	4	14	950	159
2	8	14	5439	200
3	16	14	5648	201
4	32	14	2791	184
5	64	14	1225	165
6	128	14	198	123
7	256	14	10	53
0	2	14	34	82
1	4	14	950	159
2	8	14	5439	200
3	16	14	5648	201
4	32	14	2791	184
5	64	14	1225	165
6	128	14	198	123
7	256	14	10	53
0	2	14	151	116
1	4	14	2880	185
2	8	14	5989	202
3	16	14	4036	193
4	32	14	2284	179
5	64	14	793	155
6	128	14	149	116
7	256	14	64	96
0	2	14	151	116
1	4	14	2880	185
2	8	14	5989	202
3	16	14	4036	193
4	32	14	2284	179
5	64	14	793	155
6	128	14	149	116
7	256	14	64	96
0	2	14	36	83
1	4	14	900	158
2	8	14	2759	184
3	16	14	1561	171
4	32	14	480	143
5	64	14	100	107
6	128	14	29	78
7	256	14	14	61
0	2	14	36	83
1	4	14	900	158
2	8	14	2759	184
3	16	14	1561	171
4	32	14	480	143
5	64	14	100	107
6	128	14	29	78
7	256	14	14	61
0	2	14	34	82
1	4	14	475	143
2	8	14	1435	169
3	16	14	679	151
4	32	14	179	120
5	64	14	61	95
6	128	14	27	76
7	256	14	13	59
0	2	14	34	82
1	4	14	475	143
2	8	14	1435	169
3	16	14	679	151
4	32	14	179	120
5	64	14	61	95
6	128	14	27	76
7	256	14	13	59
0	2	14	10	53
1	4	14	107	108
2	8	14	353	136
3	16	14	65	97
4	32	14	7	45
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	10	53
1	4	14	107	108
2	8	14	353	136
3	16	14	65	97
4	32	14	7	45
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	12	57
1	4	14	30	79
2	8	14	151	116
3	16	14	38	84
4	32	14	9	51
5	64	14	4	32
6	128	14	2	16
7	256	14	0	0
0	2	14	71	99
1	4	14	1258	166
2	8	14	4482	195
3	16	14	4337	194
4	32	14	2960	186
5	64	14	560	147
6	128	14	135	114
7	256	14	23	72
0	2	14	71	99
1	4	14	1258	166
2	8	14	4482	195
3	16	14	4337	194
4	32	14	2960	186
5	64	14	560	147
6	128	14	135	114
7	256	14	23	72
0	2	14	60	95
1	4	14	1935	176
2	8	14	5077	198
3	16	14	3712	191
4	32	14	4617	196
5	64	14	1398	168
6	128	14	394	139
7	256	14	161	118
0	2	14	60	95
1	4	14	1935	176
2	8	14	5077	198
3	16	14	3712	191
4	32	14	4617	196
5	64	14	1398	168
6	128	14	394	139
7	256	14	161	118
0	2	14	37	84
1	4	14	1322	167
2	8	14	5535	200
3	16	14	2887	185
4	32	14	3740	191
5	64	14	990	160
6	128	14	168	119
7	256	14	42	86
0	2	14	53	92
1	4	14	1452	169
2	8	14	5174	199
3	16	14	3278	188
4	32	14	3588	190
5	64	14	854	157
6	128	14	118	111
7	256	14	35	82
0	2	14	53	92
1	4	14	1452	169
2	8	14	5174	199
3	16	14	3278	188
4	32	14	3588	190
5	64	14	854	157
6	128	14	118	111
7	256	14	35	82
0	2	14	57	94
1	4	14	1240	165
2	8	14	3280	188
3	16	14	3004	186
4	32	14	2547	182
5	64	14	515	145
6	128	14	84	103
7	256	14	35	82
0	2	14	57	94
1	4	14	1240	165
2	8	14	3280	188
3	16	14	3004	186
4	32	14	2547	182
5	64	14	515	145
6	128	14	84	103
7	256	14	35	82
0	2	14	64	96
1	4	14	1485	169
2	8	14	2072	177
3	16	14	1676	172
4	32	14	1365	168
5	64	14	219	125
6	128	14	88	104
7	256	14	47	89
0	2	14	64	96
1	4	14	1485	169
2	8	14	2072	177
3	16	14	1676	172
4	32	14	1365	168
5	64	14	219	125
6	128	14	88	104
7	256	14	47	89
0	2	14	0	0
1	4	14	588	148
2	8	14	2826	184
3	16	14	2987	186
4	32	14	2133	178
5	64	14	536	146
6	128	14	135	114
7	256	14	67	97
0	2	14	0	0
1	4	14	588	148
2	8	14	2826	184
3	16	14	2987	186
4	32	14	2133	178
5	64	14	536	146
6	128	14	135	114
7	256	14	67	97
0	2	14	136	114
1	4	14	2578	182
2	8	14	2894	185
3	16	14	2712	183
4	32	14	1570	171
5	64	14	291	132
6	128	14	47	89
7	256	14	20	69
0	2	14	136	114
1	4	14	2578	182
2	8	14	2894	185
3	16	14	2712	183
4	32	14	1570	171
5	64	14	291	132
6	128	14	47	89
7	256	14	20	69
0	2	14	9	51
1	4	14	220	125
2	8	14	872	157
3	16	14	420	140
4	32	14	146	115
5	64	14	23	72
6	128	14	9	51
7	256	14	4	32
0	2	14	9	51
1	4	14	220	125
2	8	14	872	157
3	16	14	420	140
4	32	14	146	115
5	64	14	23	72
6	128	14	9	51
7	256	14	4	32
0	2	14	5	37
1	4	14	113	110
2	8	14	173	119
3	16	14	33	81
4	32	14	9	51
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	5	37
1	4	14	113	110
2	8	14	173	119
3	16	14	33	81
4	32	14	9	51
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	6	41
1	4	14	48	90
2	8	14	54	92
3	16	14	11	55
4	32	14	2	16
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	6	41
1	4	14	48	90
2	8	14	54	92
3	16	14	11	55
4	32	14	2	16
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	108	108
1	4	14	1637	172
2	8	14	4704	196
3	16	14	3545	190
4	32	14	1819	174
5	64	14	222	125
6	128	14	62	96
7	256	14	27	76
0	2	14	108	108
1	4	14	1637	172
2	8	14	4704	196
3	16	14	3545	190
4	32	14	1819	174
5	64	14	222	125
6	128	14	62	96
7	256	14	27	76
0	2	14	141	115
1	4	14	2503	182
2	8	14	7257	206
3	16	14	4922	197
4	32	14	5387	199
5	64	14	2131	178
6	128	14	645	150
7	256	14	159	117
0	2	14	141	115
1	4	14	2503	182
2	8	14	7257	206
3	16	14	4922	197
4	32	14	5387	199
5	64	14	2131	178
6	128	14	645	150
7	256	14	159	117
0	2	14	72	99
1	4	14	1982	176
2	8	14	6437	204
3	16	14	6423	204
4	32	14	4551	196
5	64	14	1828	174
6	128	14	538	146
7	256	14	97	106
0	2	14	72	99
1	4	14	1982	176
2	8	14	6437	204
3	16	14	6423	204
4	32	14	4551	196
5	64	14	1828	174
6	128	14	538	146
7	256	14	97	106
0	2	14	116	110
1	4	14	1965	176
2	8	14	6274	203
3	16	14	4845	197
4	32	14	4272	194
5	64	14	1555	171
6	128	14	384	138
7	256	14	112	109
0	2	14	116	110
1	4	14	1965	176
2	8	14	6274	203
3	16	14	4845	197
4	32	14	4272	194
5	64	14	1555	171
6	128	14	384	138
7	256	14	112	109
0	2	14	32	80
1	4	14	1191	164
2	8	14	6077	202
3	16	14	4057	193
4	32	14	4103	193
5	64	14	1526	170
6	128	14	407	139
7	256	14	152	116
0	2	14	32	80
1	4	14	1191	164
2	8	14	6077	202
3	16	14	4057	193
4	32	14	4103	193
5	64	14	1526	170
6	128	14	407	139
7	256	14	152	116
0	2	14	80	101
1	4	14	1386	168
2	8	14	5249	199
3	16	14	5070	198
4	32	14	3200	187
5	64	14	1024	161
6	128	14	156	117
7	256	14	10	53
0	2	14	80	101
1	4	14	1386	168
2	8	14	5249	199
3	16	14	5070	198
4	32	14	3200	187
5	64	14	1024	161
6	128	14	156	117
7	256	14	10	53
0	2	14	128	112
1	4	14	2457	181
2	8	14	6012	202
3	16	14	3682	191
4	32	14	3101	187
5	64	14	988	160
6	128	14	225	126
7	256	14	90	104
0	2	14	128	112
1	4	14	2457	181
2	8	14	6012	202
3	16	14	3682	191
4	32	14	3101	187
5	64	14	988	160
6	128	14	225	126
7	256	14	90	104
0	2	14	53	92
1	4	14	945	159
2	8	14	4829	197
3	16	14	4067	193
4	32	14	2407	181
5	64	14	642	150
6	128	14	91	104
7	256	14	33	81
0	2	14	53	92
1	4	14	945	159
2	8	14	4829	197
3	16	14	4067	193
4	32	14	2407	181
5	64	14	642	150
6	128	14	91	104
7	256	14	33	81
0	2	14	95	105
1	4	14	1801	174
2	8	14	4303	194
3	16	14	3586	190
4	32	14	2563	182
5	64	14	565	147
6	128	14	101	107
7	256	14	35	82
0	2	14	95	105
1	4	14	1801	174
2	8	14	4303	194
3	16	14	3586	190
4	32	14	2563	182
5	64	14	565	147
6	128	14	101	107
7	256	14	35	82
0	2	14	51	91
1	4	14	944	159
2	8	14	1693	173
3	16	14	1435	169
4	32	14	927	158
5	64	14	255	128
6	128	14	74	100
7	256	14	26	75
0	2	14	51	91
1	4	14	944	159
2	8	14	1693	173
3	16	14	1435	169
4	32	14	927	158
5	64	14	255	128
6	128	14	74	100
7	256	14	26	75
0	2	14	148	116
1	4	14	2488	181
2	8	14	5528	200
3	16	14	5721	201
4	32	14	3188	187
5	64	14	1103	163
6	128	14	256	129
7	256	14	97	106
0	2	14	148	116
1	4	14	2488	181
2	8	14	5528	200
3	16	14	5721	201
4	32	14	3188	187
5	64	14	1103	163
6	128	14	256	129
7	256	14	97	106
0	2	14	0	0
1	4	14	516	145
2	8	14	4738	196
3	16	14	5501	200
4	32	14	2904	185
5	64	14	1016	161
6	128	14	191	122
7	256	14	11	55
0	2	14	165	118
1	4	14	2660	183
2	8	14	5101	198
3	16	14	3992	192
4	32	14	2315	180
5	64	14	859	157
6	128	14	179	120
7	256	14	78	101
0	2	14	165	118
1	4	14	2660	183
2	8	14	5101	198
3	16	14	3992	192
4	32	14	2315	180
5	64	14	859	157
6	128	14	179	120
7	256	14	78	101
0	2	14	129	113
1	4	14	2629	183
2	8	14	3969	192
3	16	14	2699	183
4	32	14	1465	169
5	64	14	470	143
6	128	14	133	113
7	256	14	62	96
0	2	14	129	113
1	4	14	2629	183
2	8	14	3969	192
3	16	14	2699	183
4	32	14	1465	169
5	64	14	470	143
6	128	14	133	113
7	256	14	62	96
0	2	14	24	73
1	4	14	423	140
2	8	14	991	160
3	16	14	462	142
4	32	14	186	121
5	64	14	31	79
6	128	14	8	48
7	256	14	2	16
0	2	14	24	73
1	4	14	423	140
2	8	14	991	160
3	16	14	462	142
4	32	14	186	121
5	64	14	31	79
6	128	14	8	48
7	256	14	2	16
0	2	14	2	16
1	4	14	228	126
2	8	14	534	146
3	16	14	118	111
4	32	14	39	85
5	64	14	9	51
6	128	14	3	25
7	256	14	1	0
0	2	14	2	16
1	4	14	228	126
2	8	14	534	146
3	16	14	118	111
4	32	14	39	85
5	64	14	9	51
6	128	14	3	25
7	256	14	1	0
0	2	14	7	45
1	4	14	48	90
2	8	14	113	110
3	16	14	25	74
4	32	14	2	16
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	7	45
1	4	14	48	90
2	8	14	113	110
3	16	14	25	74
4	32	14	2	16
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	1091	162
2	8	14	5175	199
3	16	14	3619	190
4	32	14	3655	190
5	64	14	690	152
6	128	14	118	111
7	256	14	50	91
0	2	14	0	0
1	4	14	1091	162
2	8	14	5175	199
3	16	14	3619	190
4	32	14	3655	190
5	64	14	690	152
6	128	14	118	111
7	256	14	50	91
0	2	14	42	86
1	4	14	1461	169
2	8	14	5163	198
3	16	14	3255	188
4	32	14	4107	193
5	64	14	1206	165
6	128	14	184	121
7	256	14	29	78
0	2	14	42	86
1	4	14	1461	169
2	8	14	5163	198
3	16	14	3255	188
4	32	14	4107	193
5	64	14	1206	165
6	128	14	184	121
7	256	14	29	78
0	2	14	14	61
1	4	14	1149	163
2	8	14	4511	195
3	16	14	3485	189
4	32	14	2536	182
5	64	14	745	153
6	128	14	88	104
7	256	14	7	45
0	2	14	14	61
1	4	14	1149	163
2	8	14	4511	195
3	16	14	3485	189
4	32	14	2536	182
5	64	14	745	153
6	128	14	88	104
7	256	14	7	45
0	2	14	35	82
1	4	14	645	150
2	8	14	3410	189
3	16	14	3473	189
4	32	14	2775	184
5	64	14	673	151
6	128	14	93	105
7	256	14	19	68
0	2	14	35	82
1	4	14	645	150
2	8	14	3410	189
3	16	14	3473	189
4	32	14	2775	184
5	64	14	673	151
6	128	14	93	105
7	256	14	19	68
0	2	14	41	86
1	4	14	634	150
2	8	14	1592	171
3	16	14	1263	166
4	32	14	1051	161
5	64	14	201	123
6	128	14	46	89
7	256	14	4	32
0	2	14	80	101
1	4	14	1504	170
2	8	14	2672	183
3	16	14	3001	186
4	32	14	1914	175
5	64	14	466	142
6	128	14	173	119
7	256	14	81	102
0	2	14	80	101
1	4	14	1504	170
2	8	14	2672	183
3	16	14	3001	186
4	32	14	1914	175
5	64	14	466	142
6	128	14	173	119
7	256	14	81	102
0	2	14	75	100
1	4	14	1443	169
2	8	14	3122	187
3	16	14	3276	188
4	32	14	1303	166
5	64	14	234	126
6	128	14	42	86
7	256	14	7	45
0	2	14	75	100
1	4	14	1443	169
2	8	14	3122	187
3	16	14	3276	188
4	32	14	1303	166
5	64	14	234	126
6	128	14	42	86
7	256	14	7	45
0	2	14	0	0
1	4	14	269	130
2	8	14	931	159
3	16	14	400	139
4	32	14	137	114
5	64	14	16	64
6	128	14	4	32
7	256	14	1	0
0	2	14	0	0
1	4	14	269	130
2	8	14	931	159
3	16	14	400	139
4	32	14	137	114
5	64	14	16	64
6	128	14	4	32
7	256	14	1	0
0	2	14	9	51
1	4	14	114	110
2	8	14	461	142
3	16	14	83	102
4	32	14	33	81
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	5	37
1	4	14	24	73
2	8	14	66	97
3	16	14	21	70
4	32	14	6	41
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	5	37
1	4	14	24	73
2	8	14	66	97
3	16	14	21	70
4	32	14	6	41
5	64	14	2	16
6	128	14	0	0
7	256	14	0	0
0	2	14	6	41
1	4	14	23	72
2	8	14	39	85
3	16	14	9	51
4	32	14	3	25
5	64	14	1	0
6	128	14	0	0
7	256	14	0	0
0	2	14	6	41
1	4	14	23	72
2	8	14	39	85
3	16	14	9	51
4	32	14	3	25
5	64	14	1	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	5	37
2	8	14	6	41
3	16	14	3	25
4	32	14	2	16
5	64	14	1	0
6	128	14	0	0
7	256	14	0	0
0	2	14	0	0
1	4	14	5	37
2	8	14	6	41
3	16	14	3	25
4	32	14	2	16
5	64	14	1	0
6	128	14	0	0
7	256	14	0	0
0	2	14	1	0
1	4	14	12	57
2	8	14	7	45
3	16	14	2	16
4	32	14	1	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	1	0
1	4	14	12	57
2	8	14	7	45
3	16	14	2	16
4	32	14	1	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	1	0
1	4	14	32	80
2	8	14	12	57
3	16	14	4	32
4	32	14	1	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	1	0
1	4	14	32	80
2	8	14	12	57
3	16	14	4	32
4	32	14	1	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	19	68
2	8	14	5	37
3	16	14	2	16
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	19	68
2	8	14	5	37
3	16	14	2	16
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	16	64
2	8	14	4	32
3	16	14	1	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	2	16
1	4	14	16	64
2	8	14	4	32
3	16	14	1	0
4	32	14	0	0
5	64	14	0	0
6	128	14	0	0
7	256	14	0	0
0	2	14	1	0
